,Target_Salary,Target_Satisfied,LOAN_AMT,Business Title,Civil Service Title,Division/Work Unit,FormalEducation,DevType,HopeFiveYears,Age,purpose,title,dti,earliest_cr_line,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,emp_length,UndergradMajor_0,UndergradMajor_1,UndergradMajor_2,UndergradMajor_3,UndergradMajor_4,CompanySize_0,CompanySize_1,CompanySize_2,CompanySize_3,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,JobSearchStatus_0,JobSearchStatus_1,JobSearchStatus_2,LastNewJob_0,LastNewJob_1,LastNewJob_2,LastNewJob_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,term_0,term_1,loan_status_0,loan_status_1,loan_status_2,loan_status_3
63,87203.0,0,0.19117647058823528,79592.26431300887,0.25,0.125,58530.07004632452,0.20444444444444446,0.21975806451612903,0.20665083135391923,0.219526285384171,0.2213066509711595,17.36,0.15384615384615385,0.2028985507246377,794.21,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
64,63817.0,0,0.15555555555555556,62495.72839316756,0.2,0.14285714285714285,58530.07004632452,0.16666666666666666,0.19616204690831557,0.20665083135391923,0.219526285384171,0.2213066509711595,12.28,0.4,0.2109375,764.11,0.2128982128982129,0.21344902386117137,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
65,63817.0,0,0.18604651162790697,62495.72839316756,0.2,0.14285714285714285,58530.07004632452,0.25,0.18902439024390244,0.20665083135391923,0.219526285384171,0.125,24.29,0.0,0.2413793103448276,331.96,0.2903225806451613,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
66,72260.0,0,0.17333333333333334,76686.66042936688,0.25,0.125,57805.34133826818,0.0,0.19616204690831557,0.20021762785636563,0.15877437325905291,0.16165951359084407,28.92,0.21052631578947367,0.21830985915492956,328.19,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0
67,72260.0,0,0.15942028985507245,76686.66042936688,0.25,0.125,61481.01478260869,0.5,0.2006880733944954,0.20021762785636563,0.219526285384171,0.2213066509711595,28.52,0.14814814814814814,0.21830985915492956,663.92,0.2128982128982129,0.21344902386117137,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
68,26457.0,0,0.15555555555555556,35183.37989555058,0.0,0.0,57805.34133826818,0.22695035460992907,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,16.9,0.21052631578947367,0.23943661971830985,465.27,0.125,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
69,26457.0,0,0.0,35183.37989555058,0.0,0.0,61703.59531396649,0.0,0.2006880733944954,0.20665083135391923,0.15877437325905291,0.125,17.56,0.0,0.21830985915492956,465.22,0.2128982128982129,0.18944099378881987,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
70,35213.0,0,0.0,41584.528810034906,0.25,0.25,57805.34133826818,0.0,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,26.21,0.16666666666666666,0.22297297297297297,142.25,0.2128982128982129,0.18944099378881987,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
71,35213.0,0,0.2,41584.528810034906,0.25,0.25,60416.3413122257,0.0,0.22370617696160267,0.20021762785636563,0.15877437325905291,0.16165951359084407,13.09,0.3076923076923077,0.22058823529411764,10797.99,0.08823529411764706,0.18944099378881987,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
72,58675.0,0,0.0,58736.625181852076,0.2830188679245283,0.16666666666666666,58530.07004632452,0.0,0.18902439024390244,0.22202327663384064,0.219526285384171,0.2213066509711595,34.85,0.0,0.2328767123287671,13019.99,0.08823529411764706,0.18944099378881987,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
73,58675.0,0,0.18617021276595744,58736.625181852076,0.2830188679245283,0.16666666666666666,58530.07004632452,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,31.04,0.14285714285714285,0.21830985915492956,222.4,0.2128982128982129,0.2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
74,63817.0,0,0.2222222222222222,62495.72839316756,0.2,0.16666666666666666,58530.07004632452,0.22695035460992907,0.19616204690831557,0.20021762785636563,0.2375,0.23717948717948717,18.5,0.14285714285714285,0.1875,23456.38,0.1276595744680851,0.2,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
75,63817.0,0,0.3333333333333333,62495.72839316756,0.2,0.16666666666666666,58530.07004632452,0.0,0.21975806451612903,0.20021762785636563,0.29411764705882354,0.29411764705882354,16.11,0.0,0.21212121212121213,956.75,0.2128982128982129,0.18944099378881987,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
76,60049.0,0,0.21052631578947367,59741.09966888971,0.0,0.0,57805.34133826818,0.25,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,9.54,0.13333333333333333,0.16346153846153846,752.86,0.22784810126582278,0.18944099378881987,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
77,60049.0,0,0.0,59741.09966888971,0.0,0.0,57805.34133826818,0.0,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,34.95,0.3,0.21830985915492956,373.41,0.2128982128982129,0.18,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
78,60049.0,0,0.0,59741.09966888971,0.3333333333333333,0.0,58530.07004632452,0.25,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,34.84,0.2,0.2413793103448276,518.35,0.13157894736842105,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1
79,60049.0,0,0.0,59741.09966888971,0.3333333333333333,0.0,58530.07004632452,0.2571428571428571,0.22370617696160267,0.22202327663384064,0.15877437325905291,0.16165951359084407,33.2,0.0,0.16666666666666666,633.73,0.25,0.18,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
80,48895.0,0,0.21674876847290642,51586.87228285063,0.2087912087912088,0.0,58530.07004632452,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,29.28,0.15789473684210525,0.21830985915492956,2536.24,0.2128982128982129,0.21344902386117137,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
81,48895.0,0,0.18617021276595744,51586.87228285063,0.2087912087912088,0.0,57805.34133826818,0.0,0.2549800796812749,0.2032967032967033,0.219526285384171,0.2213066509711595,15.78,0.2,0.2413793103448276,5756.97,0.22784810126582278,0.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
82,68239.0,0,0.21674876847290642,65728.46942786945,0.13253012048192772,0.0,57805.34133826818,0.0,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,13.24,0.2222222222222222,0.16666666666666666,13308.37,0.23809523809523808,0.16,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
83,68239.0,0,0.0,65728.46942786945,0.13253012048192772,0.0,54698.59467692308,0.0,0.2006880733944954,0.22202327663384064,0.2903225806451613,0.26666666666666666,20.43,0.0,0.29545454545454547,618.46,0.20833333333333334,0.18944099378881987,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
84,46405.0,0,0.3333333333333333,45954.831622431295,0.0,0.058823529411764705,60416.3413122257,0.22695035460992907,0.22370617696160267,0.22202327663384064,0.2375,0.23717948717948717,25.63,0.17647058823529413,0.15625,977.0,0.23809523809523808,0.20408163265306123,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
85,46405.0,0,0.21052631578947367,45954.831622431295,0.0,0.058823529411764705,58530.07004632452,0.18181818181818182,0.17142857142857143,0.20021762785636563,0.15877437325905291,0.16165951359084407,4.65,0.2,0.16666666666666666,23774.59,0.22289156626506024,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
86,60189.0,0,0.21674876847290642,59843.44786989791,0.18181818181818182,0.058823529411764705,60416.3413122257,0.0,0.13333333333333333,0.20665083135391923,0.15877437325905291,0.16165951359084407,10.17,0.5,0.2641509433962264,1464.61,0.22784810126582278,0.18944099378881987,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
87,60189.0,0,0.18617021276595744,59843.44786989791,0.18181818181818182,0.058823529411764705,60416.3413122257,0.0,0.18902439024390244,0.20021762785636563,0.219526285384171,0.2213066509711595,30.84,0.1875,0.29545454545454547,9795.24,0.1891891891891892,0.2708333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
88,32.11,0,0.0,15865.237371696352,0.0,0.0,57805.34133826818,0.0967741935483871,0.18902439024390244,0.20021762785636563,0.219526285384171,0.2213066509711595,13.2,0.05263157894736842,0.22388059701492538,14388.69,0.21052631578947367,0.20408163265306123,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
89,32.11,0,0.23232323232323232,15865.237371696352,0.0,0.0,58530.07004632452,0.125,0.19616204690831557,0.20021762785636563,0.15877437325905291,0.16165951359084407,13.73,0.0,0.22297297297297297,156.25,0.2128982128982129,0.18944099378881987,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
90,87203.0,0,0.1875,58904.13979385607,0.25,0.0,57805.34133826818,0.4,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,11.98,0.21052631578947367,0.22297297297297297,167.11,0.22289156626506024,0.18944099378881987,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
91,57005.0,0,0.15151515151515152,57515.75735553997,0.21428571428571427,0.0,57805.34133826818,0.45454545454545453,0.22370617696160267,0.22202327663384064,0.15877437325905291,0.16165951359084407,15.0,0.2857142857142857,0.15625,8826.61,0.25806451612903225,0.20833333333333334,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
92,57005.0,0,0.15555555555555556,57515.75735553997,0.21428571428571427,0.0,60416.3413122257,0.09523809523809523,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,29.15,0.2222222222222222,0.22297297297297297,612.85,0.2128982128982129,0.20833333333333334,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
93,61031.0,0,0.21674876847290642,60458.99919310437,0.2830188679245283,0.16666666666666666,57805.34133826818,0.25,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,20.18,0.5714285714285714,0.22580645161290322,2244.3,0.20689655172413793,0.18944099378881987,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
94,61031.0,1,0.2721518987341772,60458.99919310437,0.2830188679245283,0.16666666666666666,60416.3413122257,0.3333333333333333,0.21975806451612903,0.20021762785636563,0.219526285384171,0.2213066509711595,15.3,0.2,0.22916666666666666,9219.99,0.22784810126582278,0.2708333333333333,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
95,37492.0,0,0.22580645161290322,58904.13979385607,0.3333333333333333,0.0,58530.07004632452,0.228310502283105,0.22370617696160267,0.20665083135391923,0.219526285384171,0.2213066509711595,21.23,0.25,0.10256410256410256,252.27,0.2128982128982129,0.20833333333333334,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
96,37492.0,1,0.2721518987341772,39478.2241235287,0.2222222222222222,0.375,54698.59467692308,0.24444444444444444,0.19616204690831557,0.22202327663384064,0.15877437325905291,0.16165951359084407,31.95,0.5,0.23943661971830985,8659.7,0.25806451612903225,0.21344902386117137,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
97,37492.0,0,0.24390243902439024,39478.2241235287,0.2222222222222222,0.375,58530.07004632452,0.2222222222222222,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,25.65,0.17647058823529413,0.25,8073.57,0.25806451612903225,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
98,42856.0,0,0.2222222222222222,47172.00952650403,0.2830188679245283,0.5,58530.07004632452,0.16666666666666666,0.21975806451612903,0.20021762785636563,0.219526285384171,0.2213066509711595,17.44,0.125,0.2318840579710145,2275.17,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
99,42856.0,1,0.23333333333333334,47172.00952650403,0.2830188679245283,0.5,59868.504285592724,0.2,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,13.21,0.17647058823529413,0.1875,257.67,0.23157894736842105,0.21344902386117137,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
100,77157.0,0,0.21674876847290642,67729.30978614851,0.2564102564102564,0.16666666666666666,58530.07004632452,0.18181818181818182,0.2549800796812749,0.22202327663384064,0.15877437325905291,0.16165951359084407,18.17,0.07142857142857142,0.125,12793.18,0.22289156626506024,0.21344902386117137,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
101,37492.0,0,0.23232323232323232,45563.82503066641,0.3333333333333333,0.3,57805.34133826818,0.24444444444444444,0.19616204690831557,0.22202327663384064,0.18120805369127516,0.18439716312056736,6.52,0.21428571428571427,0.22413793103448276,1560.65,0.1891891891891892,0.21344902386117137,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
102,37492.0,0,0.0,45563.82503066641,0.3333333333333333,0.3,58530.07004632452,0.22695035460992907,0.18902439024390244,0.20021762785636563,0.15877437325905291,0.16165951359084407,21.07,0.4,0.2028985507246377,284.51,0.1891891891891892,0.18944099378881987,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1
103,48535.0,0,0.0,49719.7631860872,0.16666666666666666,0.0,57805.34133826818,0.3333333333333333,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,14.01,0.22727272727272727,0.07142857142857142,33262.93,0.0,0.18944099378881987,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
104,48535.0,0,0.0,49719.7631860872,0.16666666666666666,0.0,57805.34133826818,0.058823529411764705,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,27.78,0.1111111111111111,0.21830985915492956,448.09,0.2128982128982129,0.18944099378881987,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
105,53051.0,0,0.0,54625.15173563693,0.0,0.0,60416.3413122257,0.3333333333333333,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,23.58,0.25,0.2328767123287671,597.17,0.25806451612903225,0.18944099378881987,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
106,53051.0,0,0.1875,54625.15173563693,0.0,0.0,57805.34133826818,0.2222222222222222,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,8.43,0.22727272727272727,0.2641509433962264,849.93,0.2191780821917808,0.2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
107,74066.0,0,0.2721518987341772,69988.34776554648,0.2564102564102564,0.058823529411764705,60416.3413122257,0.0,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,23.84,0.35,0.2028985507246377,8529.37,0.13157894736842105,0.2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
108,74066.0,0,0.3333333333333333,69988.34776554648,0.2564102564102564,0.058823529411764705,58530.07004632452,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,15.83,0.18518518518518517,0.2318840579710145,2491.31,0.22289156626506024,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
109,56458.0,0,0.3333333333333333,58904.13979385607,0.24324324324324326,0.0,58530.07004632452,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.15877437325905291,0.16165951359084407,8.51,0.0,0.1346153846153846,3036.6,0.23809523809523808,0.18944099378881987,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
110,63817.0,0,0.18604651162790697,62495.72839316756,0.2,0.14285714285714285,58530.07004632452,0.20444444444444446,0.2006880733944954,0.22202327663384064,0.38095238095238093,0.38095238095238093,15.97,0.4444444444444444,0.22297297297297297,450.79,0.22289156626506024,0.18,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
111,63817.0,0,0.19753086419753085,62495.72839316756,0.2,0.14285714285714285,58530.07004632452,0.228310502283105,0.2549800796812749,0.22202327663384064,0.2903225806451613,0.26666666666666666,14.45,0.25,0.22297297297297297,187.74,0.25806451612903225,0.18944099378881987,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
112,56458.0,0,0.17333333333333334,53261.84423593218,0.24324324324324326,0.0,58530.07004632452,0.25,0.2006880733944954,0.20665083135391923,0.2375,0.23717948717948717,6.39,0.2857142857142857,0.21830985915492956,363.07,0.2128982128982129,0.18,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
113,52000.0,0,0.21674876847290642,52046.2083784007,0.0,0.1111111111111111,60416.3413122257,0.2571428571428571,0.21975806451612903,0.2032967032967033,0.219526285384171,0.2213066509711595,13.89,0.07692307692307693,0.17073170731707318,14450.25,0.1276595744680851,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
114,52000.0,0,0.2721518987341772,52046.2083784007,0.0,0.1111111111111111,61703.59531396649,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,26.32,0.21428571428571427,0.140625,7172.05,0.2128982128982129,0.2,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
115,32888.0,0,0.18617021276595744,35282.25000327378,0.2638888888888889,0.2,57805.34133826818,0.20444444444444446,0.21975806451612903,0.20021762785636563,0.219526285384171,0.2213066509711595,21.75,0.0,0.16346153846153846,329.46,0.2128982128982129,0.16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
116,64807.0,0,0.0,67729.30978614851,0.18181818181818182,0.16666666666666666,58530.07004632452,0.16216216216216217,0.22370617696160267,0.22202327663384064,0.18120805369127516,0.18439716312056736,31.02,0.0,0.2537313432835821,1743.34,0.2222222222222222,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
117,64807.0,1,0.19117647058823528,67729.30978614851,0.18181818181818182,0.16666666666666666,58530.07004632452,0.2,0.2549800796812749,0.22202327663384064,0.219526285384171,0.2213066509711595,35.69,0.2727272727272727,0.18518518518518517,33789.51,0.23809523809523808,0.20408163265306123,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
118,60189.0,1,0.5,59223.54980163999,0.18181818181818182,0.16666666666666666,57805.34133826818,0.25,0.18902439024390244,0.22202327663384064,0.219526285384171,0.2213066509711595,33.47,0.38461538461538464,0.2028985507246377,47.01,0.2128982128982129,0.18944099378881987,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
119,60189.0,0,0.17333333333333334,59223.54980163999,0.18181818181818182,0.16666666666666666,57805.34133826818,0.18181818181818182,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,28.58,0.0,0.21830985915492956,323.74,0.2128982128982129,0.18944099378881987,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
120,72805.0,0,0.19753086419753085,76842.39243092669,0.1111111111111111,0.0,58530.07004632452,0.2571428571428571,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,23.26,0.23809523809523808,0.3709677419354839,1393.81,0.125,0.2708333333333333,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
121,72805.0,0,0.1782178217821782,76842.39243092669,0.1111111111111111,0.0,60416.3413122257,0.3333333333333333,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,10.11,0.0,0.22297297297297297,732.08,0.22289156626506024,0.20408163265306123,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
122,39041.0,0,0.18617021276595744,58904.13979385607,0.0,0.0,57805.34133826818,0.0,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,3.3,0.1111111111111111,0.16666666666666666,9001.57,0.2222222222222222,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
123,48895.0,0,0.0,51586.87228285063,0.2087912087912088,0.0,57805.34133826818,0.22695035460992907,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,9.57,0.25,0.10256410256410256,2607.83,0.2128982128982129,0.18944099378881987,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
124,48895.0,0,0.3333333333333333,51586.87228285063,0.2087912087912088,0.0,57805.34133826818,0.42857142857142855,0.22370617696160267,0.22202327663384064,0.15877437325905291,0.16165951359084407,28.48,0.2,0.2109375,473.74,0.2128982128982129,0.20833333333333334,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
125,51586.0,0,0.0,52670.36154391969,0.24444444444444444,0.2,60416.3413122257,0.20444444444444446,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,20.45,0.2727272727272727,0.17073170731707318,15662.52,0.20833333333333334,0.20833333333333334,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
126,51586.0,0,0.3333333333333333,52670.36154391969,0.24444444444444444,0.2,58530.07004632452,0.0967741935483871,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,17.64,0.21052631578947367,0.22297297297297297,732.18,0.22784810126582278,0.18944099378881987,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
